code_ukbiobank	medication_name	medication_category	code_atc	group_atc	Category	Coding a	Medication ATC code	Drug name
1141188516	Acetaminophen	anadin paracetamol 500mg tablet	N02BE01		anadin paracetamol 500mg tablet	1141188516	N02BE01	Acetaminophen
1141188512	Acetaminophen |Pseudoephedrine	non-drowsy sinutab tablet	N02BE51		non-drowsy sinutab tablet	1141188512	N02BE51	Acetaminophen |Pseudoephedrine
1140868496	Dydrogesterone	duphaston 10mg tablet	G03DB01	G03	duphaston 10mg tablet	1140868496	G03DB01	Dydrogesterone
1140867456	Fluphenazine	modecate 12.5mg/0.5ml oily injection	N05AB02		modecate 12.5mg/0.5ml oily injection	1140867456	N05AB02	Fluphenazine
1141187568	Efavirenz	sustiva 600mg tablet	J05AG03		sustiva 600mg tablet	1141187568	J05AG03	Efavirenz
1140882818	Hydrocortisone |Urea	alphaderm cream	D07XA01		alphaderm cream	1140882818	D07XA01	Hydrocortisone |Urea
1140878672	Tioconazole	trosyl nail solution	D01AC07		trosyl nail solution	1140878672	D01AC07	Tioconazole
1140875736	Fusidic Acid	fucithalmic m/r eye drops	S01AA13		fucithalmic m/r eye drops	1140875736	S01AA13	Fusidic Acid
1140865734	Mineral Oil	liquid paraffin	A06AA01		liquid paraffin	1140865734	A06AA01	Mineral Oil
1141157304	Clotrimazole	clotrimazole product	A01AB18 |D01AC01 |G01AF02		clotrimazole product	1141157304	A01AB18 |D01AC01 |G01AF02	Clotrimazole
1141171672	Acetaminophen |Phenylephrine	sudafed dual relief capsule	N02BE51		sudafed dual relief capsule	1141171672	N02BE51	Acetaminophen |Phenylephrine
1140878052	Fluorometholone	fml eye drops	S01BA07		fml eye drops	1140878052	S01BA07	Fluorometholone
1140864916	Zolpidem	stilnoct 5mg tablet	N05CF02		stilnoct 5mg tablet	1140864916	N05CF02	Zolpidem
1140882538	Chloramphenicol	chloramphenicol 0.25% eye drops	S01AA01		chloramphenicol 0.25% eye drops	1140882538	S01AA01	Chloramphenicol
1141166772	Zidovudine |Lamivudine	combivir tablet	J05AR01		combivir tablet	1141166772	J05AR01	Zidovudine |Lamivudine
1140865808	Lactulose	lactugal solution	A06AD11		lactugal solution	1140865808	A06AD11	Lactulose
1140871174	Diclofenac	voltarol 100mg suppository	M01AB05		voltarol 100mg suppository	1140871174	M01AB05	Diclofenac
1140888134	Hydrocortisone |Mineral Oil	eczederm+hydrocortisone cream	D07XA01		eczederm+hydrocortisone cream	1140888134	D07XA01	Hydrocortisone |Mineral Oil
1141193170	Etodolac	eccoxolac 300mg capsule	M01AB08		eccoxolac 300mg capsule	1141193170	M01AB08	Etodolac
1141192302	Olopatadine	opatanol 1mg/ml eye drops	S01GX09		opatanol 1mg/ml eye drops	1141192302	S01GX09	Olopatadine
1140867952	Flupentixol	fluanxol 500micrograms tablet	N05AF01		fluanxol 500micrograms tablet	1140867952	N05AF01	Flupentixol
1141157414	Salicylic Acid	salicylic acid product	D01AE12 |S01BC08		salicylic acid product	1141157414	D01AE12 |S01BC08	Salicylic Acid
1140862070	Salbutamol	ventolin cr 4mg m/r tablet	R03CC02		ventolin cr 4mg m/r tablet	1140862070	R03CC02	Salbutamol
1140880460	Tioconazole	tioconazole	D01AC07 |G01AF08		tioconazole	1140880460	D01AC07 |G01AF08	Tioconazole
1140874346	Miconazole	miconazole	A01AB09 |A07AC01 |D01AC02 |G01AF04 |J02AB01 |S02AA13		miconazole	1140874346	A01AB09 |A07AC01 |D01AC02 |G01AF04 |J02AB01 |S02AA13	Miconazole
1140868400	Estriol	oestriol product	G03CA04	G03	oestriol product	1140868400	G03CA04	Estriol
1140884498	Felbinac	felbinac	M02AA08		felbinac	1140884498	M02AA08	Felbinac
1140909704	Picosulfuric Acid	sodium picosulfate	A06AB08		sodium picosulfate	1140909704	A06AB08	Picosulfuric Acid
1140851072	Docusate	dioctyl 100mg tablet	A06AA02		dioctyl 100mg tablet	1140851072	A06AA02	Docusate
1140879902	Coal Tar	coal tar product	D05AA		coal tar product	1140879902	D05AA	Coal Tar
1140882976	Somatropin Recombinant	growth hormone product	H01AC01		growth hormone product	1140882976	H01AC01	Somatropin Recombinant
1140879758	Betaxolol	betaxolol	C07AB05 |S01ED02		betaxolol	1140879758	C07AB05 |S01ED02	Betaxolol
1141189390	Mesalazine	mesren mr 400mg m/r tablet	A07EC02		mesren mr 400mg m/r tablet	1141189390	A07EC02	Mesalazine
1141200570	Duloxetine	yentreve 20mg gastro-resistant capsule	N06AX21		yentreve 20mg gastro-resistant capsule	1141200570	N06AX21	Duloxetine
1140874360	Nystatin	nystatin	A07AA02 |D01AA01 |G01AA01		nystatin	1140874360	A07AA02 |D01AA01 |G01AA01	Nystatin
1140867850	Phenelzine	phenelzine	N06AF03		phenelzine	1140867850	N06AF03	Phenelzine
1140882474	Terbinafine	lamisil 1% cream	D01AE15		lamisil 1% cream	1140882474	D01AE15	Terbinafine
1141192154	Metronidazole	metrosa 0.75% gel	D06BX01		metrosa 0.75% gel	1141192154	D06BX01	Metronidazole
1140852836	Calcium Carbonate	cacit 500mg effervescent tablet	A12AA04		cacit 500mg effervescent tablet	1140852836	A12AA04	Calcium Carbonate
1140861970	Pravastatin	lipostat 10mg tablet	C10AA03		lipostat 10mg tablet	1140861970	C10AA03	Pravastatin
1140879544	Fluvoxamine	fluvoxamine	N06AB08		fluvoxamine	1140879544	N06AB08	Fluvoxamine
1140882906	Clotrimazole |Hydrocortisone	hydrocortisone+clotrimazole	D01A		hydrocortisone+clotrimazole	1140882906	D01A	Clotrimazole |Hydrocortisone
1140866568	Disopyramide	disopyramide	C01BA03		disopyramide	1140866568	C01BA03	Disopyramide
1141194840	Lidocaine |Hydrocortisone	hydrocortisone+lidocaine	A07EA02		hydrocortisone+lidocaine	1141194840	A07EA02	Lidocaine |Hydrocortisone
1140911762	Acetaminophen |Phenylephrine	lemsip sachet	N02BE51		lemsip sachet	1140911762	N02BE51	Acetaminophen |Phenylephrine
1140880208	Azelaic Acid	azelaic acid	D10AX03		azelaic acid	1140880208	D10AX03	Azelaic Acid
1140874190	Nitrofurantoin	macrodantin 50mg capsule	J01XE01		macrodantin 50mg capsule	1140874190	J01XE01	Nitrofurantoin
1140860846	Nitroglycerin	suscard 1mg m/r buccal tablet	C01DA02		suscard 1mg m/r buccal tablet	1140860846	C01DA02	Nitroglycerin
1140911708	Estradiol	estring 2mg(7.5micrograms/24hours) vaginal ring	G03CA03	G03	estring 2mg(7.5micrograms/24hours) vaginal ring	1140911708	G03CA03	Estradiol
1140882478	Aciclovir	zovirax 5% cream	D06BB03		zovirax 5% cream	1140882478	D06BB03	Aciclovir
1140911830	Fentanyl	durogesic 25micrograms/hour patch	N02AB03		durogesic 25micrograms/hour patch	1140911830	N02AB03	Fentanyl
1140926794	Meloxicam	mobic 7.5mg tablet	M01AC06		mobic 7.5mg tablet	1140926794	M01AC06	Meloxicam
1140851530	Quinidine	quinidine	C01BA01		quinidine	1140851530	C01BA01	Quinidine
1140862624	Chlorphenamine	chlorpheniramine maleate	R06AB04		chlorpheniramine maleate	1140862624	R06AB04	Chlorphenamine
1140877890	Ethyl Nicotinate |Hexyl Nicotinate |Tetrahydrofurfuryl Salicylate	transvasin cream	M02A		transvasin cream	1140877890	M02A	Ethyl Nicotinate |Hexyl Nicotinate |Tetrahydrofurfuryl Salicylate
1140883044	Gramicidin D |Triamcinolone |Nystatin |Neomycin	tri-adcortyl cream	S02CA04		tri-adcortyl cream	1140883044	S02CA04	Gramicidin D |Triamcinolone |Nystatin |Neomycin
1141188642	Interferon Beta-1A	avonex 30micrograms/0.5ml prefilled syringe	L03AB07		avonex 30micrograms/0.5ml prefilled syringe	1141188642	L03AB07	Interferon Beta-1A
1140870508	Hydroxocobalamin	cobalin-h 1mg/1ml injection	B03BA03		cobalin-h 1mg/1ml injection	1140870508	B03BA03	Hydroxocobalamin
1140862414	Theophylline	nuelin 125mg tablet	R03DA04		nuelin 125mg tablet	1140862414	R03DA04	Theophylline
1140871686	Acetaminophen |Dihydrocodeine	remedeine forte tablet	N02AJ01		remedeine forte tablet	1140871686	N02AJ01	Acetaminophen |Dihydrocodeine
1140862474	Beclomethasone Dipropionate	aerobec 50mcg autohaler	R03BA01		aerobec 50mcg autohaler	1140862474	R03BA01	Beclomethasone Dipropionate
1141171066	Oxycodone	oxynorm 5mg capsule	N02AA05		oxynorm 5mg capsule	1141171066	N02AA05	Oxycodone
1140866352	Amiloride |Cyclopenthiazide	navispare tablet	C03EA07		navispare tablet	1140866352	C03EA07	Amiloride |Cyclopenthiazide
1140868804	Clodronic Acid	bonefos 400mg capsule	M05BA02		bonefos 400mg capsule	1140868804	M05BA02	Clodronic Acid
1140861000	Nitroglycerin	glytrin 400micrograms spray	C01DA02		glytrin 400micrograms spray	1140861000	C01DA02	Nitroglycerin
1140882472	Terbinafine	lamisil 250mg tablet	D01BA02		lamisil 250mg tablet	1140882472	D01BA02	Terbinafine
1140860610	Terazosin	hytrin 2mg tablet	G04CA03		hytrin 2mg tablet	1140860610	G04CA03	Terazosin
1141201306	Bezafibrate	fibrazate xl 400mg m/r tablet	C10AB02		fibrazate xl 400mg m/r tablet	1141201306	C10AB02	Bezafibrate
1140870410	Vitamin C |Folic Acid |Iron	ferrous gluc+folic acid+ascorbic acid 250mg/5mg/10mg tablet	B03AE02		ferrous gluc+folic acid+ascorbic acid 250mg/5mg/10mg tablet	1140870410	B03AE02	Vitamin C |Folic Acid |Iron
1141180200	Calcitriol	silkis 3micrograms/g ointment	D05AX03		silkis 3micrograms/g ointment	1141180200	D05AX03	Calcitriol
2018610518	Nicotine	nicotine	N07BA01		nicotine	2018610518	N07BA01	Nicotine
1141168646	Caffeine |Acetaminophen	panadol extra tablet	N02BE51		panadol extra tablet	1141168646	N02BE51	Caffeine |Acetaminophen
1141188522	Caffeine |Acetaminophen |Codeine |Scopolamine	feminax tablet	N02AA79		feminax tablet	1141188522	N02AA79	Caffeine |Acetaminophen |Codeine |Scopolamine
1141190642	Lidocaine |Zinc Oxide	germoloids cream	D02AB		germoloids cream	1141190642	D02AB	Lidocaine |Zinc Oxide
1141146126	Atenolol |Bendroflumethiazide	atenolol+bendrofluazide	C07BB03		atenolol+bendrofluazide	1141146126	C07BB03	Atenolol |Bendroflumethiazide
1140868494	Dydrogesterone	dydrogesterone	G03DB01	G03	dydrogesterone	1140868494	G03DB01	Dydrogesterone
1141175192	Sevelamer	sevelamer	V03AE02		sevelamer	1141175192	V03AE02	Sevelamer
1140875868	Acetazolamide	acetazolamide	S01EC01		acetazolamide	1140875868	S01EC01	Acetazolamide
1140862532	Cromoglicic Acid	intal 5mg inhaler	R03BC01		intal 5mg inhaler	1140862532	R03BC01	Cromoglicic Acid
1140860982	Isosorbide Mononitrate	elantan 10 tablet	C01DA14		elantan 10 tablet	1140860982	C01DA14	Isosorbide Mononitrate
1140883560	Orphenadrine	orphenadrine	N04AB02 |M03BC01		orphenadrine	1140883560	N04AB02 |M03BC01	Orphenadrine
1140881622	Danthron |Poloxamer 188	co-danthramer	A06AB53		co-danthramer	1140881622	A06AB53	Danthron |Poloxamer 188
1140881318	Aluminum Hydroxide |Magnesium Hydroxide	co-magaldrox	A02A		co-magaldrox	1140881318	A02A	Aluminum Hydroxide |Magnesium Hydroxide
1141164148	Imidapril	imidapril hydrochloride	C09AA16		imidapril hydrochloride	1141164148	C09AA16	Imidapril
1140923272	Triamterene |Hydrochlorothiazide	co-triamterzide	C03EA01		co-triamterzide	1140923272	C03EA01	Triamterene |Hydrochlorothiazide
1141170964	Oxycodone	oxynorm 10mg capsule	N02AA05		oxynorm 10mg capsule	1141170964	N02AA05	Oxycodone
1141173916	Ritonavir |Lopinavir	kaletra 133.3mg/33.3mg capsule	J05AR10		kaletra 133.3mg/33.3mg capsule	1141173916	J05AR10	Ritonavir |Lopinavir
1140888628	Hydrocortisone	hydrocortistab 1% cream	D07AA02		hydrocortistab 1% cream	1140888628	D07AA02	Hydrocortisone
1141179066	Salbutamol	pulvinal salbutamol 200mcg breath-act dry powder inhaler	R03AC02		pulvinal salbutamol 200mcg breath-act dry powder inhaler	1141179066	R03AC02	Salbutamol
1141162550	Isosorbide Mononitrate	monosorb xl 60 m/r tablet	C01DA14		monosorb xl 60 m/r tablet	1141162550	C01DA14	Isosorbide Mononitrate
1140909890	Sulfinpyrazone	sulfinpyrazone	M04AB02		sulfinpyrazone	1140909890	M04AB02	Sulfinpyrazone
1140861698	Acenocoumarol	sinthrome 1mg tablet	B01AA07		sinthrome 1mg tablet	1140861698	B01AA07	Acenocoumarol
1140884640	Difluocortolone	nerisone 0.1% cream	D07AC06		nerisone 0.1% cream	1140884640	D07AC06	Difluocortolone
1140923732	Tacalcitol	curatoderm 4micrograms/g ointment	D05AX04		curatoderm 4micrograms/g ointment	1140923732	D05AX04	Tacalcitol
1140868536	Testosterone Undecanoate	restandol 40mg capsule	G03BA03	G03	restandol 40mg capsule	1140868536	G03BA03	Testosterone Undecanoate
1141185436	Eletriptan	eletriptan	N02CC06		eletriptan	1141185436	N02CC06	Eletriptan
1140882274	Morphine	oramorph 100mg/5ml concentrated oral solution	N02AA01		oramorph 100mg/5ml concentrated oral solution	1140882274	N02AA01	Morphine
1140856240	Acetaminophen	panadol 500mg tablet	N02BE01		panadol 500mg tablet	1140856240	N02BE01	Acetaminophen
1140878030	Codeine |Ibuprofen	ibuprofen+codeine phosphate	N02AJ08		ibuprofen+codeine phosphate	1140878030	N02AJ08	Codeine |Ibuprofen
1140860358	Atenolol |Nifedipine	tenif capsule	C07FB03		tenif capsule	1140860358	C07FB03	Atenolol |Nifedipine
1141179734	Timolol	nyogel 0.1% liquid eye gel	S01ED01		nyogel 0.1% liquid eye gel	1141179734	S01ED01	Timolol
1140926686	Dydrogesterone |Estradiol	femapak 40 patch+tablet	G03FA14	G03	femapak 40 patch+tablet	1140926686	G03FA14	Dydrogesterone |Estradiol
1140875454	Methocarbamol	robaxin 750mg tablet	M03BA03		robaxin 750mg tablet	1140875454	M03BA03	Methocarbamol
1140888818	Pyridostigmine	mestinon 60mg tablet	N07AA02		mestinon 60mg tablet	1140888818	N07AA02	Pyridostigmine
1140860784	Enalapril |Hydrochlorothiazide	innozide tablet	C09BA02		innozide tablet	1140860784	C09BA02	Enalapril |Hydrochlorothiazide
1140882832	Hydrocortisone |Polymyxin B Sulfate |Neomycin	otosporin ear drops	S02CA03		otosporin ear drops	1140882832	S02CA03	Hydrocortisone |Polymyxin B Sulfate |Neomycin
1141180228	Amoxicillin	amoxicillin product	J01CA04		amoxicillin product	1141180228	J01CA04	Amoxicillin
1140872152	Clonazepam	rivotril 500mcg tablet	N03AE01		rivotril 500mcg tablet	1140872152	N03AE01	Clonazepam
1140868866	Bromocriptine	bromocriptine	G02CB01 |N04BC01		bromocriptine	1140868866	G02CB01 |N04BC01	Bromocriptine
1141179886	Finasteride	propecia 1mg tablet	D11AX10		propecia 1mg tablet	1141179886	D11AX10	Finasteride
1141150866	Metoclopramide	maxolon 5mg tablet	A03FA01		maxolon 5mg tablet	1141150866	A03FA01	Metoclopramide
1140862742	Alimemazine	vallergan 10mg tablet	R06AD01		vallergan 10mg tablet	1140862742	R06AD01	Alimemazine
1140867494	Lithium	camcolit 250 tablet	N05AN01		camcolit 250 tablet	1140867494	N05AN01	Lithium
1140865576	Cholestyramine	cholestyramine	C10AC01		cholestyramine	1140865576	C10AC01	Cholestyramine
1141180734	Cholestyramine	colestyramine product	C10AC01		colestyramine product	1141180734	C10AC01	Cholestyramine
1140871920	Dihydrocodeine	dhc continus 60mg m/r tablet	N02AA08		dhc continus 60mg m/r tablet	1140871920	N02AA08	Dihydrocodeine
1140910436	Iron	feso4 - ferrous sulphate	B03AA07		feso4 - ferrous sulphate	1140910436	B03AA07	Iron
1140882072	Acetylcysteine	ilube eye drops	S01XA08		ilube eye drops	1140882072	S01XA08	Acetylcysteine
1140916270	Mineral Oil |Petrolatum	liquid paraffin+white soft paraffin 50%/50% ointment	D02A		liquid paraffin+white soft paraffin 50%/50% ointment	1140916270	D02A	Mineral Oil |Petrolatum
1140878266	Crotamiton	eurax cream	D04AX		eurax cream	1140878266	D04AX	Crotamiton
1140881324	Magnesium Trisilicate	magnesium trisilicate	A02A		magnesium trisilicate	1140881324	A02A	Magnesium Trisilicate
1140878246	Lauromacrogols |Soya Oil	balneum plus bath oil	D02A		balneum plus bath oil	1140878246	D02A	Lauromacrogols |Soya Oil
1140870946	Vitamin C	redoxon 25mg tablet	A11GA		redoxon 25mg tablet	1140870946	A11GA	Vitamin C
1140870980	Calcitriol	calcitriol product	A11CC04 |D05AX03	A11CC	calcitriol product	1140870980	A11CC04 |D05AX03	Calcitriol
1141153424	Tramadol	zamadol sr 100mg m/r capsule	N02AX02		zamadol sr 100mg m/r capsule	1141153424	N02AX02	Tramadol
1141189008	Caffeine |Acetaminophen |Codeine	solpadeine plus capsule	N02AJ09		solpadeine plus capsule	1141189008	N02AJ09	Caffeine |Acetaminophen |Codeine
1140860308	Metoprolol |Chlorthalidone	metoprolol tartrate+chlorthalidone 100mg/12.5mg tablet	C07CB02		metoprolol tartrate+chlorthalidone 100mg/12.5mg tablet	1140860308	C07CB02	Metoprolol |Chlorthalidone
1140871700	Morphine	sevredol 10mg tablet	N02AA01		sevredol 10mg tablet	1140871700	N02AA01	Morphine
1140867934	Amitriptyline |Perphenazine	triptafen tablet	N06CA01		triptafen tablet	1140867934	N06CA01	Amitriptyline |Perphenazine
1140873930	Trimethoprim |Sulfamethoxazole	septrin 480mg tablet	J01EE01		septrin 480mg tablet	1140873930	J01EE01	Trimethoprim |Sulfamethoxazole
1140881692	Verapamil	univer 120mg m/r capsule	C08DA01		univer 120mg m/r capsule	1140881692	C08DA01	Verapamil
1140865330	Propantheline	pro-banthine 15mg tablet	A03AB05		pro-banthine 15mg tablet	1140865330	A03AB05	Propantheline
1141150840	Donepezil	aricept 5mg tablet	N06DA02		aricept 5mg tablet	1141150840	N06DA02	Donepezil
1140874950	Prednisolone	prednesol 5mg tablet	H02AB06		prednesol 5mg tablet	1140874950	H02AB06	Prednisolone
1140867150	Flupentixol	flupenthixol	N05AF01		flupenthixol	1140867150	N05AF01	Flupentixol
1140869978	Hydroxyurea	hydroxyurea	L01XX05		hydroxyurea	1140869978	L01XX05	Hydroxyurea
1140862632	Chlorphenamine	piriton 10mg/1ml injection	R06AB04		piriton 10mg/1ml injection	1140862632	R06AB04	Chlorphenamine
1140880200	Clindamycin	dalacin t topical solution	D10AF01		dalacin t topical solution	1140880200	D10AF01	Clindamycin
1140856468	Beclamide	beclamide	N03AX30		beclamide	1140856468	N03AX30	Beclamide
1140875620	Benzydamine	difflam cream	M02AA05		difflam cream	1140875620	M02AA05	Benzydamine
1140880726	Heparinoid	hirudoid cream	C05BA		hirudoid cream	1140880726	C05BA	Heparinoid
1140883828	Tar	polytar af liquid	D05AA		polytar af liquid	1140883828	D05AA	Tar
1140882724	Gramicidin D |Framycetin |Dexamethasone	sofradex eye/ear drops	S03CA01		sofradex eye/ear drops	1140882724	S03CA01	Gramicidin D |Framycetin |Dexamethasone
1140871004	Vitamin C |Vitamin B	vitamins b+c	A11EB		vitamins b+c	1140871004	A11EB	Vitamin C |Vitamin B
1141188524	Nicotine	niquitin cq 2mg mint lozenge	N07BA01		niquitin cq 2mg mint lozenge	1141188524	N07BA01	Nicotine
1140860328	Chlorthalidone |Atenolol	tenoretic tablet	C07CB03		tenoretic tablet	1140860328	C07CB03	Chlorthalidone |Atenolol
1141167748	Acetaminophen |Codeine	solpadeine max tablet	N02AJ09		solpadeine max tablet	1141167748	N02AJ09	Acetaminophen |Codeine
1141179944	Cetirizine	galpharm hayfever and allergy relief 10mg tablet	R06AE07		galpharm hayfever and allergy relief 10mg tablet	1141179944	R06AE07	Cetirizine
1140869366	Levonorgestrel	levonorgestrel	G03AC03 |G03AD01	G03	levonorgestrel	1140869366	G03AC03 |G03AD01	Levonorgestrel
1141174756	Fluoxetine	oxactin 20mg capsule	N06AB03		oxactin 20mg capsule	1141174756	N06AB03	Fluoxetine
1140883494	Atropine	atropine	A03BA01 |S01FA01		atropine	1140883494	A03BA01 |S01FA01	Atropine
1141194372	Doxazosin	doxadura 1mg tablet	C02CA04		doxadura 1mg tablet	1141194372	C02CA04	Doxazosin
1140867758	Trimipramine	surmontil 10mg tablet	N06AA06		surmontil 10mg tablet	1140867758	N06AA06	Trimipramine
1141192298	Olopatadine	olopatadine	R01AC08		olopatadine	1141192298	R01AC08	Olopatadine
1141171242	Tacrolimus	prograf 0.5mg capsule	L04AD02		prograf 0.5mg capsule	1141171242	L04AD02	Tacrolimus
1141188576	Felodipine	felogen xl 5mg m/r tablet	C08CA02		felogen xl 5mg m/r tablet	1141188576	C08CA02	Felodipine
1140880306	Ketoconazole	nizoral 2% cream	D01AC08		nizoral 2% cream	1140880306	D01AC08	Ketoconazole
1140872798	Amoxicillin |Clavulanate	augmentin 375mg tablet	J01CR02		augmentin 375mg tablet	1140872798	J01CR02	Amoxicillin |Clavulanate
1140909792	Alimemazine	alimemazine	R06AD01		alimemazine	1140909792	R06AD01	Alimemazine
1140860882	Cilazapril	cilazapril	C09AA08		cilazapril	1140860882	C09AA08	Cilazapril
1140881422	Magnesium Oxide |Aluminum Hydroxide |Dimethicone	asilone liquid	A02AF		asilone liquid	1140881422	A02AF	Magnesium Oxide |Aluminum Hydroxide |Dimethicone
1140865996	Ursodeoxycholic Acid	ursodeoxycholic acid product	A05AA02		ursodeoxycholic acid product	1140865996	A05AA02	Ursodeoxycholic Acid
1140875696	Lodoxamide	lodoxamide	S01GX05		lodoxamide	1140875696	S01GX05	Lodoxamide
1140862140	Rimiterol Hydrobromide	pulmadil 200micrograms inhaler	R03AC05		pulmadil 200micrograms inhaler	1140862140	R03AC05	Rimiterol Hydrobromide
1140922636	Tramadol	zydol sr 100mg m/r tablet	N02AX02		zydol sr 100mg m/r tablet	1140922636	N02AX02	Tramadol
1141152988	Morphine	zomorph 30mg m/r capsule	N02AA01		zomorph 30mg m/r capsule	1141152988	N02AA01	Morphine
1140871778	Morphine	oramorph 10mg/5ml oral unit dose vial	N02AA01		oramorph 10mg/5ml oral unit dose vial	1140871778	N02AA01	Morphine
1140856238	Acetaminophen	panadol 500mg capsule	N02BE01		panadol 500mg capsule	1140856238	N02BE01	Acetaminophen
1140860356	Atenolol |Nifedipine	beta-adalat capsule	C07FB03		beta-adalat capsule	1140860356	C07FB03	Atenolol |Nifedipine
1140884388	Pethidine	pethidine	N02AB02		pethidine	1140884388	N02AB02	Pethidine
1140877954	Piroxicam	feldene 0.5% gel	M02AA07		feldene 0.5% gel	1140877954	M02AA07	Piroxicam
1141185284	Imatinib	imatinib	L01XE01		imatinib	1141185284	L01XE01	Imatinib
1141180766	Norethisterone |Estradiol	novofem tablet	G03FB05	G03	novofem tablet	1141180766	G03FB05	Norethisterone |Estradiol
